260,0.341277,0.329903,0.32882,1,0.474976,0.0520609,0.464588,0.595759,0.333417,0.794352,0.15702,0.165598,0.379734,0.0357055,0.000983768,0.0169025,0.174679,0.0625,0.416667,0.384,0.245942,0.0236156,0.431451,0.13829,0.430013,0.01697,0.0426815,1,0.002824129
428,0.399463,0.295917,0.304621,0.284764,0.242418,0.131187,0.465726,0.601968,0.329485,0.807607,0.153668,0.161875,0.216681,0.02977,0.0154772,0.050349,0.0808246,0.0599401,0.3996,0.384,0.160791,0.0194917,0.54726,0.0251137,0.427197,0.301376,0.0523032,0,0.00477317
32,0.415855,0.301689,0.282456,0.137509,0.522996,0.0867087,0.493139,0.64446,0.341818,0.948938,0.12189,0.126905,0.0403374,0.00266451,0.00165017,0.00359381,0.109368,0.0599401,0.3996,0.384,0.242758,0.0433728,0.577611,0.102549,0.319655,0.144664,0.113083,0,0.004835279
369,0.355904,0.333205,0.310891,0.34451,0.442522,0.056513,0.460692,0.595262,0.326121,0.782936,0.270154,0.296692,0.532276,0.0202522,0.000559701,0.0419961,0.110866,0.0625,0.416667,0.384,0.302985,0.0696436,0.400297,0.112576,0.48694,0,0.0791756,0,0.005222535
303,0.285453,0.346073,0.368473,0.506519,0.438853,0.0506349,0.462854,0.593727,0.33198,0.800712,0.0125794,0.0126319,0,0,0,0,0.128713,0.0749251,0.499501,0.384,0.360678,0.015606,0.47128,0.058925,0.469526,0.027972,0.054031,1,0.005608603
681,0.327144,0.339162,0.333693,0.191372,0.432602,0.0947464,0.462566,0.598224,0.326908,0.806245,0.216795,0.233537,0.0954198,0.0100127,0.0124682,0.0118645,0.082909,0.0749251,0.499501,0.384,0.279644,0.0995889,0.548172,0.170237,0.281337,0.0664122,0.093696,0,0.005642195
355,0.354006,0.340515,0.305478,0.302147,0.3999,0.166351,0.459725,0.59269,0.326759,0.785113,0.135488,0.141854,0.0569385,0.00202108,0.000286123,0.00662459,0.0926041,0.06,0.4,0.384,0.210587,0.114685,0.539586,0.143009,0.317118,0.0723891,0.0498407,1,0.007571388
254,0.399226,0.282426,0.318348,0.18356,0.218683,0.131472,0.467953,0.600502,0.335405,0.816271,0.0666911,0.0681878,0.574848,0.0465789,0.00689655,0.0275772,0.0746769,0.0599401,0.3996,0.384,0.250304,0.0467984,0.343485,0.027302,0.628808,0.0279919,0.0659306,1,0.008857732
335,0.346085,0.333474,0.320441,0.222415,0.610184,0.0843405,0.462853,0.597079,0.328628,0.792471,0.0558549,0.0569054,0.100969,0.00893052,0.00928918,0.00359609,0.106905,0.06,0.4,0.384,0.111874,0.0194911,0.384487,0.1058,0.509308,0.0347334,0.263105,1,0.009773335
671,0.327377,0.342355,0.330267,0.0500379,0.46639,0.0280188,0.46337,0.599526,0.327215,0.814222,0.20456,0.219392,0,0,0,0,0.0767714,0.075,0.5,0.072,0.057377,0.0459632,0.151879,0.119952,0.727657,0.00204918,0.458831,0,0.010664026
176,0.29387,0.321182,0.384948,0.0597171,0.670477,0.105554,0.470609,0.600122,0.341096,1.0963,0.0219471,0.0221064,0.0109597,0.000406404,0,0.000815445,0.0696667,0.075,0.5,0.0954667,0.132701,0.0119431,0.188973,0.0525279,0.758202,0.0399882,0.238519,0,0.011168846
143,0.353949,0.325012,0.321039,0.120377,0.286767,0.159111,0.465419,0.594575,0.336262,1.28253,0.225669,0.2438,0.0537991,0.00338215,0.00122271,0.00238993,0.0874859,0.0625,0.416667,0.384,0.224454,0.0222009,0.506518,0.038656,0.454651,0.186201,0.175252,0,0.011591428
234,0.346452,0.32653,0.327018,0.336305,0.388451,0.119403,0.469225,0.60206,0.33639,0.834269,0.148847,0.156507,0.105608,0.0119597,0.0240094,0.00920552,0.0897792,0.0749251,0.499501,0.384,0.2364,0.0516037,0.651009,0.0808765,0.267946,0.199631,0.0475893,1,0.012078755
346,0.352466,0.323342,0.324192,0.543909,0.502198,0.0511663,0.462866,0.597415,0.328317,0.776236,0.220704,0.238071,0.311114,0.0245752,0.0066509,0.0176924,0.134711,0.0749251,0.499501,0.384,0.2718,0.076609,0.594227,0.147098,0.258526,0.11809,0.059204,0,0.01313751
217,0.356532,0.344103,0.299365,0.276464,0.536955,0.0850726,0.469144,0.60072,0.337568,0.860827,0.0780162,0.0800699,0.0301155,0.00129446,0,0.00337879,0.124123,0.075,0.5,0.3828,0.331271,0.223196,0.62698,0.0994701,0.273138,0.0598185,0.0966868,0,0.01471433
